Edge Type,Node Type,name,single,release_date,genre,notable,written_date,notoriety_date
InStyleOf,Song,Muros de Resistencia,True,2020,Indie Folk,True,2017,2020
RecordedBy,Song,Muros de Resistencia,True,2020,Indie Folk,True,2017,2020
PerformerOf,Person,Min Deng,True,2020,Indie Folk,True,2020,2020
ProducerOf,Person,Guiying Shen,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Na Bai,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Tara Ortiz,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Chao Qian,True,2020,Indie Folk,True,2020,2020
LyricalReferenceTo,Song,Sordos al Cambio,True,2028,Indie Rock,True,2028,2028
CoverOf,Song,Sordos al Cambio,True,2028,Indie Rock,True,2028,2028
InterpolatesFrom,Song,Sordos al Cambio,True,2028,Indie Rock,True,2028,2028
RecordedBy,Song,Sordos al Cambio,True,2028,Indie Rock,True,2028,2028
DistributedBy,Song,Sordos al Cambio,True,2028,Indie Rock,True,2028,2028
PerformerOf,Person,Min Wang,True,2028,Indie Rock,True,2028,2028
PerformerOf,Person,Wei Zheng,True,2028,Indie Rock,True,2028,2028
PerformerOf,Person,Yan Long,True,2028,Indie Rock,True,2028,2028
ProducerOf,Person,Yan Long,True,2028,Indie Rock,True,2028,2028
PerformerOf,Person,Ming Shao,True,2028,Indie Rock,True,2028,2028
ProducerOf,Person,Ming Shao,True,2028,Indie Rock,True,2028,2028
PerformerOf,Person,Xia Fu,True,2028,Indie Rock,True,2028,2028
PerformerOf,Person,Xia Ma,True,2028,Indie Rock,True,2028,2028
ComposerOf,Person,Yan Yu,True,2028,Indie Rock,True,2028,2028
PerformerOf,Person,Yan Yu,True,2028,Indie Rock,True,2028,2028
PerformerOf,Person,Yang Zhang,True,2028,Indie Rock,True,2028,2028
LyricistOf,Person,Li Yin,True,2028,Indie Rock,True,2028,2028
PerformerOf,Person,Chao Zhou,True,2028,Indie Rock,True,2028,2028
InterpolatesFrom,Song,Voluntad Cerrada,True,2023,Doom Metal,True,2023,2023
RecordedBy,Song,Voluntad Cerrada,True,2023,Doom Metal,True,2023,2023
DistributedBy,Song,Voluntad Cerrada,True,2023,Doom Metal,True,2023,2023
LyricistOf,Person,Kenneth Ross,True,2023,Doom Metal,True,2023,2023
PerformerOf,Person,Kenneth Ross,True,2023,Doom Metal,True,2023,2023
ComposerOf,Person,Susan Francis,True,2023,Doom Metal,True,2023,2023
ProducerOf,Person,Travis Price,True,2023,Doom Metal,True,2023,2023
PerformerOf,Person,Naoto Suzuki,True,2023,Doom Metal,True,2023,2023
LyricalReferenceTo,Song,Silver Screen Ghosts,True,2026,Speed Metal,True,2026,2026
InStyleOf,Song,Silver Screen Ghosts,True,2026,Speed Metal,True,2026,2026
InterpolatesFrom,Song,Silver Screen Ghosts,True,2026,Speed Metal,True,2026,2026
RecordedBy,Song,Silver Screen Ghosts,True,2026,Speed Metal,True,2026,2026
LyricistOf,Person,Ritvik Raman,True,2026,Speed Metal,True,2026,2026
PerformerOf,Person,Ritvik Raman,True,2026,Speed Metal,True,2026,2026
ComposerOf,Person,Ritvik Raman,True,2026,Speed Metal,True,2026,2026
InterpolatesFrom,Song,Fade to Immortal,True,2023,Alternative Rock,True,2023,2023
InStyleOf,Song,Fade to Immortal,True,2023,Alternative Rock,True,2023,2023
RecordedBy,Song,Fade to Immortal,True,2023,Alternative Rock,True,2023,2023
PerformerOf,Person,Whitney Taylor,True,2023,Alternative Rock,True,2023,2023
LyricistOf,Person,Whitney Taylor,True,2023,Alternative Rock,True,2023,2023
PerformerOf,Person,Whitney Taylor,True,2023,Alternative Rock,True,2023,2023
LyricistOf,Person,Whitney Taylor,True,2023,Alternative Rock,True,2023,2023
RecordedBy,Song,Flickering Legends,True,2016,Space Rock,True,2016,2016
DistributedBy,Song,Flickering Legends,True,2016,Space Rock,True,2016,2016
ProducerOf,Person,Rebecca Mcneil,True,2016,Space Rock,True,2016,2016
PerformerOf,Person,Justin Mcclain,True,2016,Space Rock,True,2016,2016
ProducerOf,Person,Haley Walls,True,2016,Space Rock,True,2016,2016
PerformerOf,Person,Alan Mcclain,True,2016,Space Rock,True,2016,2016
PerformerOf,Person,Ashley Williams,True,2016,Space Rock,True,2016,2016
LyricistOf,Person,Joseph Crawford,True,2016,Space Rock,True,2016,2016
InStyleOf,Song,Frames of Remembrance,True,2020,Synthwave,True,2020,2020
LyricalReferenceTo,Song,Frames of Remembrance,True,2020,Synthwave,True,2020,2020
InterpolatesFrom,Song,Frames of Remembrance,True,2020,Synthwave,True,2020,2020
RecordedBy,Song,Frames of Remembrance,True,2020,Synthwave,True,2020,2020
DistributedBy,Song,Frames of Remembrance,True,2020,Synthwave,True,2020,2020
CoverOf,Song,Eternal Praise Resounding,False,2020,Desert Rock,True,2020,2020
RecordedBy,Song,Eternal Praise Resounding,False,2020,Desert Rock,True,2020,2020
PerformerOf,Person,Chao Ding,False,2020,Desert Rock,True,2020,2020
LyricistOf,Person,Fang Wei,False,2020,Desert Rock,True,2020,2020
PerformerOf,Person,Fang Wei,False,2020,Desert Rock,True,2020,2020
InStyleOf,Song,"Lifted High, His Name Divine",True,2029,Avant-Garde Folk,True,2029,2029
InStyleOf,Song,"Lifted High, His Name Divine",True,2029,Avant-Garde Folk,True,2029,2029
InStyleOf,Song,"Lifted High, His Name Divine",True,2029,Avant-Garde Folk,True,2029,2029
CoverOf,Song,"Lifted High, His Name Divine",True,2029,Avant-Garde Folk,True,2029,2029
InterpolatesFrom,Song,"Lifted High, His Name Divine",True,2029,Avant-Garde Folk,True,2029,2029
CoverOf,Song,"Lifted High, His Name Divine",True,2029,Avant-Garde Folk,True,2029,2029
InStyleOf,Song,"Lifted High, His Name Divine",True,2029,Avant-Garde Folk,True,2029,2029
InStyleOf,Song,"Lifted High, His Name Divine",True,2029,Avant-Garde Folk,True,2029,2029
InterpolatesFrom,Song,"Lifted High, His Name Divine",True,2029,Avant-Garde Folk,True,2029,2029
RecordedBy,Song,"Lifted High, His Name Divine",True,2029,Avant-Garde Folk,True,2029,2029
ComposerOf,Person,Jun Liang,True,2029,Avant-Garde Folk,True,2029,2029
PerformerOf,Person,Jun Liang,True,2029,Avant-Garde Folk,True,2029,2029
PerformerOf,Person,Jun Liang,True,2029,Avant-Garde Folk,True,2029,2029
RecordedBy,Song,Hallowed Whispers of Majesty,True,2017,Synthwave,True,2017,2030
DistributedBy,Song,Hallowed Whispers of Majesty,True,2017,Synthwave,True,2017,2030
ComposerOf,Person,Andrea Obrien,True,2017,Synthwave,True,2017,2017
PerformerOf,Person,Xiuying Yuan,True,2017,Synthwave,True,2017,2017
LyricistOf,Person,Ming Li,True,2017,Synthwave,True,2017,2017
PerformerOf,Person,Wei Huang,True,2017,Synthwave,True,2017,2017
ProducerOf,Person,Wei Huang,True,2017,Synthwave,True,2017,2017
PerformerOf,Person,Tao Xie,True,2017,Synthwave,True,2017,2017
DirectlySamples,Album,Celestial Anthem of the Almighty,True,2014,Synthwave,True,2014,2014
RecordedBy,Album,Celestial Anthem of the Almighty,True,2014,Synthwave,True,2014,2014
MemberOf,Person,Li Zeng,True,2014,Synthwave,True,2014,2014
PerformerOf,Person,Li Zeng,True,2014,Synthwave,True,2014,2014
PerformerOf,Person,Li Zeng,True,2014,Synthwave,True,2014,2014
PerformerOf,Person,Li Zeng,True,2014,Synthwave,True,2014,2014
ProducerOf,Person,Li Zeng,True,2014,Synthwave,True,2014,2014
PerformerOf,Person,Terrance Parker PhD,True,2014,Synthwave,True,2014,2014
PerformerOf,Person,Terrance Parker PhD,True,2014,Synthwave,True,2014,2014
CoverOf,Song,Shadows in the Darkness,True,2028,Jazz Surf Rock,True,2028,2028
RecordedBy,Song,Shadows in the Darkness,True,2028,Jazz Surf Rock,True,2028,2028
DistributedBy,Song,Shadows in the Darkness,True,2028,Jazz Surf Rock,True,2028,2028
PerformerOf,Person,Mojmír Hruška,True,2028,Jazz Surf Rock,True,2028,2028
LyricistOf,Person,Aleksander Grześków,True,2028,Jazz Surf Rock,True,2028,2028
PerformerOf,Person,Aleksander Grześków,True,2028,Jazz Surf Rock,True,2028,2028
PerformerOf,Person,Xiuying Mo,True,2028,Jazz Surf Rock,True,2028,2028
InStyleOf,Song,Blackout Confessions,True,2020,Indie Pop,True,2020,2020
RecordedBy,Song,Blackout Confessions,True,2020,Indie Pop,True,2020,2020
DistributedBy,Song,Blackout Confessions,True,2020,Indie Pop,True,2020,2020
LyricalReferenceTo,Song,Midnight's Whisper,False,2025,Alternative Rock,False,2025,2025
DistributedBy,Song,Midnight's Whisper,False,2025,Alternative Rock,False,2025,2025
PerformerOf,Person,Annunziata Bertoli-Ruberto,False,2025,Alternative Rock,False,2025,2025
PerformerOf,Person,Annunziata Bertoli-Ruberto,False,2025,Alternative Rock,False,2025,2025
RecordedBy,Song,Dim the World Away,True,1997,Synthwave,True,1997,1997
DistributedBy,Song,Dim the World Away,True,1997,Synthwave,True,1997,1997
MemberOf,Person,Pénélope du Cohen,True,1997,Synthwave,True,1997,1997
PerformerOf,Person,Pénélope du Cohen,True,1997,Synthwave,True,1997,1997
ProducerOf,Person,Pénélope du Cohen,True,1997,Synthwave,True,1997,1997
PerformerOf,Person,Pénélope du Cohen,True,1997,Synthwave,True,1997,1997
PerformerOf,Person,Pénélope du Cohen,True,1997,Synthwave,True,1997,1997
PerformerOf,Person,Pénélope du Cohen,True,1997,Synthwave,True,1997,1997
MemberOf,Person,Margaret Martin,True,1997,Synthwave,True,1997,1997
LyricistOf,Person,Margaret Martin,True,1997,Synthwave,True,1997,1997
PerformerOf,Person,Margaret Martin,True,1997,Synthwave,True,1997,1997
ProducerOf,Person,Margaret Martin,True,1997,Synthwave,True,1997,1997
PerformerOf,Person,Margaret Martin,True,1997,Synthwave,True,1997,1997
ProducerOf,Person,Margaret Martin,True,1997,Synthwave,True,1997,1997
InStyleOf,Song,Whispers of Weariness,True,2023,Alternative Rock,True,2023,2023
RecordedBy,Song,Whispers of Weariness,True,2023,Alternative Rock,True,2023,2023
DistributedBy,Song,Whispers of Weariness,True,2023,Alternative Rock,True,2023,2023
LyricistOf,Person,Frank Bonilla,True,2023,Alternative Rock,True,2023,2023
LyricistOf,Person,Frank Bonilla,True,2023,Alternative Rock,True,2023,2023
PerformerOf,Person,Frank Bonilla,True,2023,Alternative Rock,True,2023,2023
PerformerOf,Person,Robert Jefferson,True,2023,Alternative Rock,True,2023,2023
PerformerOf,Person,Sabrina Marquez,True,2023,Alternative Rock,True,2023,2023
InterpolatesFrom,Album,Tired Echoes of Existence,True,2020,Desert Rock,True,2020,2020
CoverOf,Album,Tired Echoes of Existence,True,2020,Desert Rock,True,2020,2020
RecordedBy,Album,Tired Echoes of Existence,True,2020,Desert Rock,True,2020,2020
LyricistOf,Person,Na Su,True,2020,Desert Rock,True,2020,2020
RecordedBy,Song,The Monotony of Breath,True,2010,Indie Pop,True,2010,2010
DirectlySamples,Song,Sighs Between Heartbeats,True,2027,Dream Pop,True,2027,2027
InStyleOf,Song,Sighs Between Heartbeats,True,2027,Dream Pop,True,2027,2027
RecordedBy,Song,Sighs Between Heartbeats,True,2027,Dream Pop,True,2027,2027
PerformerOf,Person,Franck du Mercier,True,2027,Dream Pop,True,2027,2027
LyricistOf,Person,William Ruiz,True,2027,Dream Pop,True,2027,2027
PerformerOf,Person,William Ruiz,True,2027,Dream Pop,True,2027,2027
InStyleOf,Song,Falling Without a Parachute,True,2027,Oceanus Folk,True,2027,2027
CoverOf,Song,Falling Without a Parachute,True,2027,Oceanus Folk,True,2027,2027
CoverOf,Song,Falling Without a Parachute,True,2027,Oceanus Folk,True,2027,2027
InStyleOf,Song,Falling Without a Parachute,True,2027,Oceanus Folk,True,2027,2027
CoverOf,Song,Falling Without a Parachute,True,2027,Oceanus Folk,True,2027,2027
InterpolatesFrom,Song,Falling Without a Parachute,True,2027,Oceanus Folk,True,2027,2027
RecordedBy,Song,Falling Without a Parachute,True,2027,Oceanus Folk,True,2027,2027
DistributedBy,Song,Falling Without a Parachute,True,2027,Oceanus Folk,True,2027,2027
PerformerOf,Person,Ming Du,True,2027,Oceanus Folk,True,2027,2027
PerformerOf,Person,Morgan Hernandez,True,2027,Oceanus Folk,True,2027,2027
PerformerOf,Person,Morgan Hernandez,True,2027,Oceanus Folk,True,2027,2027
PerformerOf,Person,Ping Shao,True,2027,Oceanus Folk,True,2027,2027
PerformerOf,Person,Ping Shao,True,2027,Oceanus Folk,True,2027,2027
ComposerOf,Person,Yang Liang,True,2027,Oceanus Folk,True,2027,2027
ComposerOf,Person,Yang Liang,True,2027,Oceanus Folk,True,2027,2027
PerformerOf,Person,Yang Liang,True,2027,Oceanus Folk,True,2027,2027
LyricistOf,Person,Patricia Pope,True,2027,Oceanus Folk,True,2027,2027
PerformerOf,Person,Patricia Pope,True,2027,Oceanus Folk,True,2027,2027
LyricistOf,Person,Patricia Pope,True,2027,Oceanus Folk,True,2027,2027
DirectlySamples,Song,Heartbeats in Slow Motion,True,2018,Southern Gothic Rock,True,2018,2018
RecordedBy,Song,Heartbeats in Slow Motion,True,2018,Southern Gothic Rock,True,2018,2018
DistributedBy,Song,Heartbeats in Slow Motion,True,2018,Southern Gothic Rock,True,2018,2018
ProducerOf,Person,Rati Deo,True,2018,Southern Gothic Rock,True,2018,2018
PerformerOf,Person,Rati Deo,True,2018,Southern Gothic Rock,True,2018,2018
ProducerOf,Person,Rati Deo,True,2018,Southern Gothic Rock,True,2018,2018
PerformerOf,Person,Rati Deo,True,2018,Southern Gothic Rock,True,2018,2018
ProducerOf,Person,Rati Deo,True,2018,Southern Gothic Rock,True,2018,2018
LyricistOf,Person,Zeeshan Dora,True,2018,Southern Gothic Rock,True,2018,2018
PerformerOf,Person,Zeeshan Dora,True,2018,Southern Gothic Rock,True,2018,2018
ComposerOf,Person,Zeeshan Dora,True,2018,Southern Gothic Rock,True,2018,2018
RecordedBy,Album,Trembling on the Edge,True,2019,Indie Rock,True,2019,2019
DistributedBy,Album,Trembling on the Edge,True,2019,Indie Rock,True,2019,2019
MemberOf,Person,Marianne Sanchez-Hebert,True,2019,Indie Rock,True,2019,2019
PerformerOf,Person,Marianne Sanchez-Hebert,True,2019,Indie Rock,True,2019,2019
ComposerOf,Person,Marianne Sanchez-Hebert,True,2019,Indie Rock,True,2019,2019
PerformerOf,Person,Marianne Sanchez-Hebert,True,2019,Indie Rock,True,2019,2019
ComposerOf,Person,Marianne Sanchez-Hebert,True,2019,Indie Rock,True,2019,2019
PerformerOf,Person,Marianne Sanchez-Hebert,True,2019,Indie Rock,True,2019,2019
MemberOf,Person,Corinne du Bazin,True,2019,Indie Rock,True,2019,2019
PerformerOf,Person,Corinne du Bazin,True,2019,Indie Rock,True,2019,2019
PerformerOf,Person,Corinne du Bazin,True,2019,Indie Rock,True,2019,2019
PerformerOf,Person,Corinne du Bazin,True,2019,Indie Rock,True,2019,2019
ComposerOf,Person,Jon Harris,True,2019,Indie Rock,True,2019,2019
LyricalReferenceTo,Song,Gravity of Desire,True,1995,Blues Rock,True,1995,1995
RecordedBy,Song,Gravity of Desire,True,1995,Blues Rock,True,1995,1995
DistributedBy,Song,Gravity of Desire,True,1995,Blues Rock,True,1995,1995
ComposerOf,Person,Antoinette Bertin,True,1995,Blues Rock,True,1995,1995
PerformerOf,Person,Antoinette Bertin,True,1995,Blues Rock,True,1995,1995
CoverOf,Song,Horizons of Unbound Terrain,True,2029,Symphonic Metal,False,2029,2029
InStyleOf,Song,Horizons of Unbound Terrain,True,2029,Symphonic Metal,False,2029,2029
RecordedBy,Song,Horizons of Unbound Terrain,True,2029,Symphonic Metal,False,2029,2029
DistributedBy,Song,Horizons of Unbound Terrain,True,2029,Symphonic Metal,False,2029,2029
ComposerOf,Person,Jeanne Miller,True,2029,Symphonic Metal,False,2029,2029
ComposerOf,Person,Jeanne Miller,True,2029,Symphonic Metal,False,2029,2029
PerformerOf,Person,Gang Yang,True,2029,Symphonic Metal,False,2029,2029
PerformerOf,Person,Gang Yang,True,2029,Symphonic Metal,False,2029,2029
PerformerOf,Person,Gang Yang,True,2029,Symphonic Metal,False,2029,2029
PerformerOf,Person,Li Chang,True,2029,Symphonic Metal,False,2029,2029
LyricalReferenceTo,Song,Cloudscape of Resistance,True,2014,Post-Apocalyptic Folk,True,2014,2014
LyricalReferenceTo,Song,Cloudscape of Resistance,True,2014,Post-Apocalyptic Folk,True,2014,2014
RecordedBy,Song,Cloudscape of Resistance,True,2014,Post-Apocalyptic Folk,True,2014,2014
DistributedBy,Song,Cloudscape of Resistance,True,2014,Post-Apocalyptic Folk,True,2014,2014
ProducerOf,Person,Ante Wagenknecht,True,2014,Post-Apocalyptic Folk,True,2014,2014
LyricistOf,Person,Ante Wagenknecht,True,2014,Post-Apocalyptic Folk,True,2014,2014
PerformerOf,Person,Min Ren,True,2014,Post-Apocalyptic Folk,True,2014,2014
PerformerOf,Person,Rachel Stein,True,2014,Post-Apocalyptic Folk,True,2014,2014
LyricistOf,Person,Rachel Stein,True,2014,Post-Apocalyptic Folk,True,2014,2014
LyricistOf,Person,Xiuying Zeng,True,2014,Post-Apocalyptic Folk,True,2014,2014
LyricalReferenceTo,Song,Winds of Emancipated Skies,False,2017,Indie Folk,True,2017,2017
LyricalReferenceTo,Song,Winds of Emancipated Skies,False,2017,Indie Folk,True,2017,2017
DistributedBy,Song,Winds of Emancipated Skies,False,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Jie Su,False,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Yang Xie,False,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Tao Tao,False,2017,Indie Folk,True,2017,2017
ProducerOf,Person,Tao Tao,False,2017,Indie Folk,True,2017,2017
ComposerOf,Person,Min Lei,False,2017,Indie Folk,True,2017,2017
LyricistOf,Person,Jie Jiang,False,2017,Indie Folk,True,2017,2017
InterpolatesFrom,Album,Aerial Echoes of Freedom,False,2023,Indie Rock,True,2023,2023
CoverOf,Album,Aerial Echoes of Freedom,False,2023,Indie Rock,True,2023,2023
RecordedBy,Album,Aerial Echoes of Freedom,False,2023,Indie Rock,True,2023,2023
DistributedBy,Album,Aerial Echoes of Freedom,False,2023,Indie Rock,True,2023,2023
ProducerOf,Person,Tao Feng,False,2023,Indie Rock,True,2023,2023
ProducerOf,Person,Ming Fang,False,2023,Indie Rock,True,2023,2023
LyricistOf,Person,Qiang Li,False,2023,Indie Rock,True,2023,2023
PerformerOf,Person,Jie Xia,False,2023,Indie Rock,True,2023,2023
DistributedBy,Album,Stars and Fractures,False,2007,Dream Pop,True,2007,2007
LyricistOf,Person,Ping Mo,False,2007,Dream Pop,True,2007,2007
PerformerOf,Person,Min He,False,2007,Dream Pop,True,2007,2007
PerformerOf,Person,Min He,False,2007,Dream Pop,True,2007,2007
PerformerOf,Person,Yong Qian,False,2007,Dream Pop,True,2007,2007
PerformerOf,Person,Yong Qian,False,2007,Dream Pop,True,2007,2007
PerformerOf,Person,Yong Qian,False,2007,Dream Pop,True,2007,2007
PerformerOf,Person,Ming Qiao,False,2007,Dream Pop,True,2007,2007
CoverOf,Song,Liberty's Complicated Heartbeat,True,2020,Darkwave,False,2020,2020
CoverOf,Song,Liberty's Complicated Heartbeat,True,2020,Darkwave,False,2020,2020
RecordedBy,Song,Liberty's Complicated Heartbeat,True,2020,Darkwave,False,2020,2020
PerformerOf,Person,Qiang Peng,True,2020,Darkwave,False,2020,2020
CoverOf,Song,Manifest Destiny Blues,False,2010,Oceanus Folk,True,2010,2010
InStyleOf,Song,Manifest Destiny Blues,False,2010,Oceanus Folk,True,2010,2010
RecordedBy,Song,Manifest Destiny Blues,False,2010,Oceanus Folk,True,2010,2010
DistributedBy,Song,Manifest Destiny Blues,False,2010,Oceanus Folk,True,2010,2010
PerformerOf,Person,Min Zheng,False,2010,Oceanus Folk,True,2010,2010
ComposerOf,Person,Chao Jin,False,2010,Oceanus Folk,True,2010,2010
ProducerOf,Person,Chao Jin,False,2010,Oceanus Folk,True,2010,2010
InterpolatesFrom,Song,"Red, White, and Unresolved",True,2020,Americana,True,2020,2020
RecordedBy,Song,"Red, White, and Unresolved",True,2020,Americana,True,2020,2020
PerformerOf,Person,Lauren Schmitt,True,2020,Americana,True,2020,2020
LyricistOf,Person,Tracy Wright,True,2020,Americana,True,2020,2020
PerformerOf,Person,Tracy Wright,True,2020,Americana,True,2020,2020
ComposerOf,Person,Manuel Murphy,True,2020,Americana,True,2020,2020
PerformerOf,Person,Edwin Crosby,True,2020,Americana,True,2020,2020
ComposerOf,Person,Anthony Lane,True,2020,Americana,True,2020,2020
InStyleOf,Song,Urzeczenie,True,2025,Americana,True,2025,2025
RecordedBy,Song,Urzeczenie,True,2025,Americana,True,2025,2025
LyricistOf,Person,Fang Ma,True,2025,Americana,True,2025,2025
PerformerOf,Person,Fang Ma,True,2025,Americana,True,2025,2025
PerformerOf,Person,Lei Wan,True,2025,Americana,True,2025,2025
PerformerOf,Person,Ming Wang,True,2025,Americana,True,2025,2025
PerformerOf,Person,Xiuying Zhang,True,2025,Americana,True,2025,2025
ProducerOf,Person,Xiuying Zhang,True,2025,Americana,True,2025,2025
ComposerOf,Person,Gang Xie,True,2025,Americana,True,2025,2025
InterpolatesFrom,Song,Olśnienie,True,2028,Indie Rock,True,2028,2028
InStyleOf,Song,Olśnienie,True,2028,Indie Rock,True,2028,2028
RecordedBy,Song,Olśnienie,True,2028,Indie Rock,True,2028,2028
MemberOf,Person,Na Zhou,True,2028,Indie Rock,True,2028,2028
PerformerOf,Person,Na Zhou,True,2028,Indie Rock,True,2028,2028
ProducerOf,Person,Na Zhou,True,2028,Indie Rock,True,2028,2028
PerformerOf,Person,Na Zhou,True,2028,Indie Rock,True,2028,2028
ProducerOf,Person,Na Zhou,True,2028,Indie Rock,True,2028,2028
ProducerOf,Person,Na Zhou,True,2028,Indie Rock,True,2028,2028
